harvest_year,strip,section,plot,section_1926-67,fertilizer_code,crop,previous_crop,fym_factor_level,fym_applied,fym_date,castor_meal_factor_level,n_factor_level,n_timing,spring1_n_kg/ha,spring1_n_date,spring2_n_kg/ha,spring2_n_date,total_fertilizer_n_amount,p_factor_level,p_amount,p_date,k_factor_level,k_amount,k_date,na_factor_level,na_amount,na_date,mg_factor_level,mg_amount,mg_date,sow_date,harvest_date,cultivar,dry_matter_%,yield_100%dm,note
2012,15,3,15\3,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,13-05-2012,0,*,240,(P),0,*,K,90,27-09-2011,(Na),0,*,Mg,12,27-09-2011,13-05-2012,27-09-2012,Hudson,24.5,9.94,11
2012,16,3,16\3,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,13-05-2012,0,*,288,(P),0,*,K,90,27-09-2011,(Na),0,*,Mg,12,27-09-2011,13-05-2012,27-09-2012,Hudson,28.7,9.13,11
2012,17,3,17\3,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,13-05-2012,192,14-06-2012,288,P,35,27-09-2011,K,90,27-09-2011,1/2 (Na),0,*,Mg,12,27-09-2011,13-05-2012,27-09-2012,Hudson,25.3,9.13,11
2012,18,3,18\3,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,13-05-2012,96,14-06-2012,192,P,35,27-09-2011,K,90,27-09-2011,1/2 (Na),0,*,Mg,12,27-09-2011,13-05-2012,27-09-2012,Hudson,27.4,11.46,11
2012,19,3,19\3,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,13-05-2012,48,14-06-2012,144,nil,0,*,K,90,27-09-2011,nil,0,*,Mg,12,27-09-2011,13-05-2012,27-09-2012,Hudson,24.9,5.43,11
2013,1,2,1\2,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,21-05-2013,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,17-05-2013,23-09-2013,Hudson,30.7,3.51,12
2013,21,2,21\2,II,FYM N3,maize,oats,FYM,35,03-10-2012,nil,N3,mid_spring,144,21-05-2013,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,17-05-2013,23-09-2013,Hudson,26.5,6.65,"12,15"
2013,22,2,22\2,II,FYM,maize,oats,FYM,35,03-10-2012,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,17-05-2013,23-09-2013,Hudson,27.9,8.75,"12,16"
2013,3,2,3\2,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,17-05-2013,23-09-2013,Hudson,20.5,1.34,12
2013,5,2,5\2,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,12-03-2013,(Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,22.9,3.32,12
2013,6,2,6\2,II,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,21-05-2013,0,*,48,(P),0,*,K,90,12-03-2013,(Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,26.2,5.9,12
2013,7,2,7\2,II,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,21-05-2013,0,*,96,(P),0,*,K,90,12-03-2013,(Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,25.1,4.48,12
2013,8,2,8\2,II,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,21-05-2013,0,*,144,(P),0,*,K,90,12-03-2013,(Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,25.4,6.14,12
2013,9,2,9\2,II,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,21-05-2013,0,*,192,(P),0,*,K,90,12-03-2013,(Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,23.3,4.52,12
2013,10,2,10\2,II,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,21-05-2013,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,17-05-2013,23-09-2013,Hudson,20.3,2.07,12
2013,11,2,11\2,II,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,21-05-2013,0,*,192,P,35,28-09-2012,nil,0,*,nil,0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,24,4.36,12
2013,12,2,12\2,II,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,21-05-2013,144,10-06-2013,240,(P),0,*,K,90,12-03-2013,(Na*),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,28.1,6.52,12
2013,13,2,13\2,II,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,21-05-2013,0,*,192,P,35,28-09-2012,K,90,12-03-2013,nil,0,*,nil,0,*,17-05-2013,23-09-2013,Hudson,27.6,8.8,12
2013,14,2,14\2,II,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,21-05-2013,0,*,192,P,35,28-09-2012,K*,90,28-09-2012,nil,0,*,(Mg*),0,*,17-05-2013,23-09-2013,Hudson,28.5,9.52,12
2013,15,2,15\2,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,21-05-2013,0,*,240,(P),0,*,K,90,12-03-2013,(Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,25.7,7.03,12
2013,16,2,16\2,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,21-05-2013,0,*,288,(P),0,*,K,90,12-03-2013,(Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,24.7,6.57,12
2013,17,2,17\2,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,21-05-2013,192,10-06-2013,288,P,35,28-09-2012,K,90,12-03-2013,1/2 (Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,24.9,3.46,12
2013,18,2,18\2,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,21-05-2013,96,10-06-2013,192,P,35,28-09-2012,K,90,12-03-2013,1/2 (Na),0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,24.1,5.95,12
2013,19,2,19\2,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,21-05-2013,48,10-06-2013,144,nil,0,*,K,90,12-03-2013,nil,0,*,Mg,12,11-03-2013,17-05-2013,23-09-2013,Hudson,21,3.1,12
2014,1,7,1\7,IV,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,20-05-2014,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2014,30-09-2014,Hudson,33.3,13.3,*
2014,21,7,21\7,IV,FYM N3,maize,oats,FYM,35,02-10-2013,nil,N3,mid_spring,144,20-05-2014,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2014,30-09-2014,Hudson,32.8,15.46,15
2014,22,7,22\7,IV,FYM,maize,oats,FYM,35,02-10-2013,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2014,30-09-2014,Hudson,37.5,15.87,16
2014,3,7,3\7,IV,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2014,30-09-2014,Hudson,23.4,1.45,*
2014,5,7,5\7,IV,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,09-04-2014,(Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,27.7,4.25,*
2014,6,7,6\7,IV,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,20-05-2014,0,*,48,(P),0,*,K,90,09-04-2014,(Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,33.7,7.77,*
2014,7,7,7\7,IV,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,20-05-2014,0,*,96,(P),0,*,K,90,09-04-2014,(Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,35.5,9.87,*
2014,8,7,8\7,IV,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,20-05-2014,0,*,144,(P),0,*,K,90,09-04-2014,(Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,28.8,8.57,*
2014,9,7,9\7,IV,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,20-05-2014,0,*,192,(P),0,*,K,90,09-04-2014,(Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,28.1,8.96,*
2014,10,7,10\7,IV,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,20-05-2014,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,16-05-2014,30-09-2014,Hudson,23.5,2.79,*
2014,11,7,11\7,IV,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,20-05-2014,0,*,192,P,35,30-09-2013,nil,0,*,nil,0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,27,4.36,*
2014,12,7,12\7,IV,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,20-05-2014,144,16-06-2014,240,(P),0,*,K,90,09-04-2014,(Na*),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,32.2,11.11,*
2014,13,7,13\7,IV,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,20-05-2014,0,*,192,P,35,30-09-2013,K,90,09-04-2014,nil,0,*,nil,0,*,16-05-2014,30-09-2014,Hudson,28.4,9.58,*
2014,14,7,14\7,IV,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,20-05-2014,0,*,192,P,35,30-09-2013,K*,90,30-09-2013,nil,0,*,(Mg*),0,*,16-05-2014,30-09-2014,Hudson,35.1,11.33,*
2014,15,7,15\7,IV,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,20-05-2014,0,*,240,(P),0,*,K,90,09-04-2014,(Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,27,10.06,*
2014,16,7,16\7,IV,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,20-05-2014,0,*,288,(P),0,*,K,90,09-04-2014,(Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,26.9,8.59,*
2014,17,7,17\7,IV,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,20-05-2014,192,16-06-2014,288,P,35,30-09-2013,K,90,09-04-2014,1/2 (Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,29.6,8.99,*
2014,18,7,18\7,IV,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,20-05-2014,96,16-06-2014,192,P,35,30-09-2013,K,90,09-04-2014,1/2 (Na),0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,29.8,8.98,*
2014,19,7,19\7,IV,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,20-05-2014,48,16-06-2014,144,nil,0,*,K,90,09-04-2014,nil,0,*,Mg,12,09-04-2014,16-05-2014,30-09-2014,Hudson,26.6,4.53,*
2015,1,4,1\4,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,08-05-2015,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,15-04-2015,21-09-2015,Severus,25,14.31,*
2015,21,4,21\4,III,FYM N3,maize,oats,FYM,35,03-10-2014,nil,N3,mid_spring,144,08-05-2015,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,15-04-2015,21-09-2015,Severus,27.1,16.61,15
2015,22,4,22\4,III,FYM,maize,oats,FYM,35,03-10-2014,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,15-04-2015,21-09-2015,Severus,26.9,12.12,16
2015,3,4,3\4,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,15-04-2015,21-09-2015,Severus,22,2.63,*
2015,5,4,5\4,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,16-04-2015,(Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,23.4,4.05,*
2015,6,4,6\4,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,08-05-2015,0,*,48,(P),0,*,K,90,16-04-2015,(Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,23.4,7.13,*
2015,7,4,7\4,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,08-05-2015,0,*,96,(P),0,*,K,90,16-04-2015,(Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,24,8.88,*
2015,8,4,8\4,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,08-05-2015,0,*,144,(P),0,*,K,90,16-04-2015,(Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,21.6,10.85,*
2015,9,4,9\4,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2015,0,*,192,(P),0,*,K,90,16-04-2015,(Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,20.8,10.12,*
2015,10,4,10\4,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2015,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,15-04-2015,21-09-2015,Severus,20,2.83,*
2015,11,4,11\4,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2015,0,*,192,P,35,02-10-2014,nil,0,*,nil,0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,21,7.71,*
2015,12,4,12\4,III,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,08-05-2015,144,22-05-2015,240,(P),0,*,K,90,16-04-2015,(Na*),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,24.1,14.64,*
2015,13,4,13\4,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2015,0,*,192,P,35,02-10-2014,K,90,16-04-2015,nil,0,*,nil,0,*,15-04-2015,21-09-2015,Severus,24.8,15,*
2015,14,4,14\4,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2015,0,*,192,P,35,02-10-2014,K*,90,02-10-2014,nil,0,*,(Mg*),0,*,15-04-2015,21-09-2015,Severus,24.6,14.47,*
2015,15,4,15\4,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,08-05-2015,0,*,240,(P),0,*,K,90,16-04-2015,(Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,22.8,13.15,*
2015,16,4,16\4,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,08-05-2015,0,*,288,(P),0,*,K,90,16-04-2015,(Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,22.6,14.18,*
2015,17,4,17\4,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,08-05-2015,192,22-05-2015,288,P,35,02-10-2014,K,90,16-04-2015,1/2 (Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,22.7,12.35,*
2015,18,4,18\4,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,08-05-2015,96,22-05-2015,192,P,35,02-10-2014,K,90,16-04-2015,1/2 (Na),0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,24.9,11.94,*
2015,19,4,19\4,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,08-05-2015,48,22-05-2015,144,nil,0,*,K,90,16-04-2015,nil,0,*,Mg,12,16-04-2015,15-04-2015,21-09-2015,Severus,19.2,5.1,*
2016,1,5,1\5,III,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,17-05-2016,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2016,21-09-2016,Severus,31.9,12.57,*
2016,21,5,21\5,III,FYM N3,maize,oats,FYM,35,01-10-2015,nil,N3,mid_spring,144,17-05-2016,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2016,21-09-2016,Severus,30.1,9.43,15
2016,22,5,22\5,III,FYM,maize,oats,FYM,35,01-10-2015,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2016,21-09-2016,Severus,36.3,8.66,16
2016,3,5,3\5,III,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2016,21-09-2016,Severus,24.1,0.8,*
2016,5,5,5\5,III,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,11-04-2016,(Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,29.1,2.33,*
2016,6,5,6\5,III,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,17-05-2016,0,*,48,(P),0,*,K,90,11-04-2016,(Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,32.8,4.36,*
2016,7,5,7\5,III,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,17-05-2016,0,*,96,(P),0,*,K,90,11-04-2016,(Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,32,4.95,*
2016,8,5,8\5,III,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,17-05-2016,0,*,144,(P),0,*,K,90,11-04-2016,(Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,28.8,5.47,*
2016,9,5,9\5,III,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,17-05-2016,0,*,192,(P),0,*,K,90,11-04-2016,(Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,31.5,5.4,*
2016,10,5,10\5,III,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,17-05-2016,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,05-05-2016,21-09-2016,Severus,21.8,3.8,*
2016,11,5,11\5,III,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,17-05-2016,0,*,192,P,35,01-10-2015,nil,0,*,nil,0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,24.5,3.15,*
2016,12,5,12\5,III,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,17-05-2016,144,07-06-2016,240,(P),0,*,K,90,11-04-2016,(Na*),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,27.4,5.74,*
2016,13,5,13\5,III,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,17-05-2016,0,*,192,P,35,01-10-2015,K,90,11-04-2016,nil,0,*,nil,0,*,05-05-2016,21-09-2016,Severus,28.4,6.82,*
2016,14,5,14\5,III,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,17-05-2016,0,*,192,P,35,01-10-2015,K*,90,01-10-2015,nil,0,*,(Mg*),0,*,05-05-2016,21-09-2016,Severus,32.9,7.29,*
2016,15,5,15\5,III,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,17-05-2016,0,*,240,(P),0,*,K,90,11-04-2016,(Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,29.2,5.77,*
2016,16,5,16\5,III,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,17-05-2016,0,*,288,(P),0,*,K,90,11-04-2016,(Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,29.4,6.02,*
2016,17,5,17\5,III,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,17-05-2016,192,07-06-2016,288,P,35,01-10-2015,K,90,11-04-2016,1/2 (Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,29,4.92,*
2016,18,5,18\5,III,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,17-05-2016,96,07-06-2016,192,P,35,01-10-2015,K,90,11-04-2016,1/2 (Na),0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,33.4,7.89,*
2016,19,5,19\5,III,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,17-05-2016,48,07-06-2016,144,nil,0,*,K,90,11-04-2016,nil,0,*,Mg,12,13-03-2016,05-05-2016,21-09-2016,Severus,31.6,4.68,*
2017,1,3,1\3,II,(FYM) N4 ,maize,oats,(FYM),0,*,nil,N4,mid_spring,192,08-05-2017,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,12-04-2017,14-09-2017,Severus,27.5,11.02,*
2017,21,3,21\3,II,FYM N3,maize,oats,FYM,35,27-09-2016,nil,N3,mid_spring,144,08-05-2017,0,*,144,nil,0,*,nil,0,*,nil,0,*,nil,0,*,12-04-2017,14-09-2017,Severus,28.5,14.4,15
2017,22,3,22\3,II,FYM,maize,oats,FYM,35,27-09-2016,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,12-04-2017,14-09-2017,Severus,36.2,17.83,16
2017,3,3,3\3,II,Nil,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,nil,0,*,nil,0,*,nil,0,*,nil,0,*,12-04-2017,14-09-2017,Severus,20.2,1.95,*
2017,5,3,5\3,II,(P)KMg,maize,oats,nil,0,*,nil,nil,*,0,*,0,*,0,(P),0,*,K,90,29-03-2017,(Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,27.3,5.01,*
2017,6,3,6\3,II,N1(P)KMg,maize,oats,nil,0,*,nil,N1,mid_spring,48,08-05-2017,0,*,48,(P),0,*,K,90,29-03-2017,(Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,28.5,8.7,*
2017,7,3,7\3,II,N2(P)KMg,maize,oats,nil,0,*,nil,N2,mid_spring,96,08-05-2017,0,*,96,(P),0,*,K,90,29-03-2017,(Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,26.2,10.92,*
2017,8,3,8\3,II,N3(P)KMg,maize,oats,nil,0,*,nil,N3,mid_spring,144,08-05-2017,0,*,144,(P),0,*,K,90,29-03-2017,(Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,23.7,11.17,*
2017,9,3,9\3,II,N4(P)KMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2017,0,*,192,(P),0,*,K,90,29-03-2017,(Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,24.3,10.98,*
2017,10,3,10\3,II,N4,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2017,0,*,192,nil,0,*,nil,0,*,nil,0,*,nil,0,*,12-04-2017,14-09-2017,Severus,21.6,4.22,*
2017,11,3,11\3,II,N4PMg,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2017,0,*,192,P,35,26-09-2016,nil,0,*,nil,0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,22,6.49,*
2017,12,3,12\3,II,N1+3+1(P)KMg,maize,oats,nil,0,*,nil,N2+3,mid_&_late_spring,96,08-05-2017,144,24-05-2017,240,(P),0,*,K,90,29-03-2017,(Na*),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,25.9,14.21,*
2017,13,3,13\3,II,N4PK,maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2017,0,*,192,P,35,26-09-2016,K,90,29-03-2017,nil,0,*,nil,0,*,12-04-2017,14-09-2017,Severus,27,14.45,*
2017,14,3,14\3,II,N4PK*(Mg*),maize,oats,nil,0,*,nil,N4,mid_spring,192,08-05-2017,0,*,192,P,35,26-09-2016,K*,90,26-09-2016,nil,0,*,(Mg*),0,*,12-04-2017,14-09-2017,Severus,26.1,14.08,*
2017,15,3,15\3,II,N5(P)KMg,maize,oats,nil,0,*,nil,N5,mid_spring,240,08-05-2017,0,*,240,(P),0,*,K,90,29-03-2017,(Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,24.8,12.89,*
2017,16,3,16\3,II,N6(P)KMg,maize,oats,nil,0,*,nil,N6,mid_spring,288,08-05-2017,0,*,288,(P),0,*,K,90,29-03-2017,(Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,24.4,12.91,*
2017,17,3,17\3,II,N1+4+1 PKMg,maize,oats,nil,0,*,nil,N2+4,mid_&_late_spring,96,08-05-2017,192,24-05-2017,288,P,35,26-09-2016,K,90,29-03-2017,1/2 (Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,25.1,10.79,*
2017,18,3,18\3,II,N1+2+1 PKMg,maize,oats,nil,0,*,nil,N2+2,mid_&_late_spring,96,08-05-2017,96,24-05-2017,192,P,35,26-09-2016,K,90,29-03-2017,1/2 (Na),0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,26.1,12.79,*
2017,19,3,19\3,II,N1+1+1 KMg,maize,oats,nil,0,*,nil,N2+1,mid_&_late_spring,96,08-05-2017,48,24-05-2017,144,nil,0,*,K,90,29-03-2017,nil,0,*,Mg,12,21-03-2017,12-04-2017,14-09-2017,Severus,23.3,7.2,*
